tx_hash,log_index,block_number,timestamp,timestamp_iso,chain_id,contract_address,token,token_label,amount_raw,n_feasible,anonymity_score,entropy_bits,entropy_norm,subset_sum_explanations,max_weight,weight_top1,weight_top2,weight_top3,is_selected_example,amount_sigma_used,amount_sigma_fraction,time_decay_hours_used,entropy_weight_used,multiplicity_weight_used
02de83bdbd8f67a47190476c4f6f78fd633b1ea13368837704c7e476a476cc42,14,25299765,1675282955,2023-02-01T20:22:35+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),6334125000000000000,32,7.575882697236681e-23,5.411344783740487e-22,1.0822689567480974e-22,0,1.0,1.0,7.035762052824623e-24,1e-30,False,3.1670625e+17,0.05,96.0,0.7,0.3
8ce98cdc7fce7689e4500498b32726da263d18646886cf5011e1b329a8f5c4f0,11,25299978,1675283649,2023-02-01T20:34:09+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),940642500000000000000,14,0.16326948953932724,0.888035563741986,0.23324212791332466,0,0.7840088773550159,0.7840088773550159,0.18216398476534182,0.03382634020618874,False,4.7032125000000004e+19,0.05,96.0,0.7,0.3
a79ee75b6d69b1e9453af059ecb7a03402c4cd261c179f613829bdd410ede919,7,25300119,1675284072,2023-02-01T20:41:12+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),19950000000000000000,14,4.6238021700182814e-21,2.5149222786628195e-20,6.605431671454688e-21,0,1.0,1.0,3.529064866458719e-22,1e-30,False,9.975e+17,0.05,96.0,0.7,0.3
b1c1826594e66afce7168db298b019e281c8e4a852e797a3b899899620ac529a,11,25300155,1675284180,2023-02-01T20:43:00+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),19950000000000000000,14,4.623802170018411e-21,2.51492227866289e-20,6.605431671454873e-21,0,1.0,1.0,3.5290648664588197e-22,1e-30,False,9.975e+17,0.05,96.0,0.7,0.3
56bda8ceea24bc39619efb7cb663ae98dcbdb1d2a8cc07f137a36af35442e341,22,25300243,1675284458,2023-02-01T20:47:38+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),125200769088431024,34,0.12394382456083106,0.9007994312223988,0.17706260651547295,0,0.7110994108427472,0.7110994108427472,0.2850250150525802,0.0022367085613513855,False,6260038454421552.0,0.05,96.0,0.7,0.3
26a0ffc249d0f04c1ae6e7f49cf4d3934888d101814edf428597c54bfb116161,25,25313207,1675324208,2023-02-02T07:50:08+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),26911930277154226,38,0.016896408836790278,0.12667304116140432,0.024137726909700397,0,0.9826012063275192,0.9826012063275192,0.017391007117693612,7.786554787063042e-06,False,1345596513857711.2,0.05,96.0,0.7,0.3
b0c116ab6ecb74dcf37ef3503b011560029846f4b1a38a5360b5c42fa75f4a48,23,25313396,1675324775,2023-02-02T07:59:35+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),950505351949379621687,15,0.17749396988733565,0.9906421739000761,0.2535628141247652,0,0.7469300659636361,0.7469300659636361,0.20639918328269738,0.0466704798516678,False,4.752526759746898e+19,0.05,96.0,0.7,0.3
3e4cbb15706edf217206fd3ec2ed277d1d0d3d18fb714046ce0e3b7aa39bf6ad,18,25313490,1675325057,2023-02-02T08:04:17+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),124851888674020673,38,0.16125976878296647,1.2089708248681155,0.2303710982613807,0,0.6633790277741173,0.6633790277741173,0.2488565185614834,0.08678189746867115,False,6242594433701034.0,0.05,96.0,0.7,0.3
709bd74102a5039840e23522bd303a63fd76a4fe961a8e8851e8d373c91d094d,9,25315344,1675330694,2023-02-02T09:38:14+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),149625000000000000,38,0.22958280899012537,1.041921699566565,0.19853965149051322,2,0.5730374809802735,0.5730374809802735,0.4190333653692867,0.007885094897199945,False,7481250000000000.0,0.05,96.0,0.7,0.3
3c2bd2629b5bbe713ea366ad6187e9cd4bdd9788647977d3b25daa41bb37a3cf,27,25321220,1675348477,2023-02-02T14:34:37+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),1283782500000000000000,15,0.10286032737563515,0.574091493835832,0.14694332482233594,0,0.8862136777400987,0.8862136777400987,0.0992008465317848,0.014585475728116202,False,6.418912500000001e+19,0.05,96.0,0.7,0.3
2c8dfbb8c2aa8bdbdb032d5e35f30a0aca2e8904691eb4f8bf8c26897bedc5f9,3,25321295,1675348702,2023-02-02T14:38:22+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),774060000000000000000,15,0.1690952680991985,0.9437667324266569,0.24156466871314072,0,0.6387291468562151,0.6387291468562151,0.3612690906323603,1.7573133982351582e-06,False,3.8703e+19,0.05,96.0,0.7,0.3
f96d37f5b81514a266aa0b916a593aab78e1c6f4ea91fae926aeed510f0d5623,8,25325558,1675361689,2023-02-02T18:14:49+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),858959729133975000,39,0.0841230950309206,0.6351777044771251,0.12017585004417229,0,0.8396383344740933,0.8396383344740933,0.1603614948508361,1.7067507041049858e-07,False,4.294798645669875e+16,0.05,96.0,0.7,0.3
7554679aef4d427304c48578a6f1b5f4a258f3ba73fe5650a73a8d6be3ddc478,13,25343769,1675417497,2023-02-03T09:44:57+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),15960000000000000000,41,4.826251113308754e-26,3.693841618128225e-25,6.894644447583935e-26,0,1.0,1.0,4.170835596015157e-27,1e-30,False,7.98e+17,0.05,96.0,0.7,0.3
a12d7cacad2c6796e779bc7bb9ef5879949fb8e50f7deefdf864bd891e3b37cf,45,25343890,1675417866,2023-02-03T09:51:06+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),49875000000000000000,41,5.208385466534171e-28,3.986313713864835e-27,7.440550666477388e-28,0,1.0,1.0,1e-30,1e-30,False,2.49375e+18,0.05,96.0,0.7,0.3
595624224112f9ccbcfc225ba97666e3a50f541169f53f90306b95fdeab95ede,23,25345916,1675424013,2023-02-03T11:33:33+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),997500000000000000000,5,0.30147374747244987,1.000000520181799,0.43067678210349986,0,0.5008354488943854,0.5008354488943854,0.49916444368474777,1.0742086681900368e-07,False,4.9875e+19,0.05,96.0,0.7,0.3
42b58c11a35e24684b41e10381733019b01a4c3ea879cd3d48dc8ce2d20b32e7,67,25355692,1675453682,2023-02-03T19:48:02+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),2468158738500000,42,0.0008079786587125992,0.006224110569441947,0.0011542552267322847,0,0.9994981709111034,0.9994981709111034,0.0005018290881749224,7.217703012791874e-13,False,123407936925000.0,0.05,96.0,0.7,0.3
d399c437597d727a191518cf76d335b6bd47eb782f0c86bd1b8302260f7149b2,9,25356746,1675456926,2023-02-03T20:42:06+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),8851433077389439,43,0.1363915454186341,1.0572809082064067,0.19484506488376302,0,0.7502709617980333,0.7502709617980333,0.15230775436607102,0.09679281185859456,False,442571653869472.0,0.05,96.0,0.7,0.3
36557f82cc0eea590b014bd1688eea6506366c98e382e4aa2cffad491d13cea0,9,25390832,1675561028,2023-02-05T01:37:08+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1008441143993981250,47,0.05892716811675662,0.4675945586889575,0.08418166873822375,0,0.9070376286899856,0.9070376286899856,0.08950488121670254,0.0034574900932710564,False,5.042205719969907e+16,0.05,96.0,0.7,0.3
052e5fac08093f69c648700825c262a7e2c55082d95d7175593d7c9382231492,39,25392346,1675565705,2023-02-05T02:55:05+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),93370476675262500,48,0.04820446621894674,0.3846001945715676,0.06886352316992392,0,0.930490655822842,0.930490655822842,0.06637326032192427,0.002757936479895535,False,4668523833763125.0,0.05,96.0,0.7,0.3
48644edbc1b96d4b0acc91a58fb7202333cd1dc444e7585c4a638bdaa58c610f,53,25392964,1675567620,2023-02-05T03:27:00+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),343535818074750000000,17,6.030290633964451e-12,3.5212269840385205e-11,8.614700905663501e-12,0,0.9999999999991525,0.9999999999991525,8.475828392068735e-13,1e-30,False,1.71767909037375e+19,0.05,96.0,0.7,0.3
01d4398e0a1730eaaf33bce1036c4e94388a7ecd074edc1a9f367e780c25c458,19,25393081,1675567981,2023-02-05T03:33:01+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1046924106518451970,50,0.13374267053392166,1.0783205698998222,0.1910609579056024,0,0.5155113937142959,0.5155113937142959,0.4732753984341766,0.010892046096070532,False,5.23462053259226e+16,0.05,96.0,0.7,0.3
ab39d4734373028f4358e21eda583c29c5bcb5715c4c6884b916e638ccdbf899,99,25405158,1675604772,2023-02-05T13:46:12+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),3166065000000000000000,17,0.000360117760676181,0.0021028113789116746,0.0005144539438231157,0,0.999851494060681,0.999851494060681,0.00014850593931898704,6.607921887534465e-25,False,1.5830325000000002e+20,0.05,96.0,0.7,0.3
33089131ff57175f649c2468ebed9f51e6250960aabf251e171fe5a13377e6de,22,25405290,1675605191,2023-02-05T13:53:11+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),679297500000000000000,17,0.16691189128886139,0.9746373620086244,0.2384455589840877,0,0.5934793498466864,0.5934793498466864,0.4065206501533136,4.31455843285258e-19,False,3.3964875000000004e+19,0.05,96.0,0.7,0.3
527e2d625ca041469ae25bac43bbf40aa360591b79c05894c17aeaecb2c8b1d2,5,25405293,1675605200,2023-02-05T13:53:20+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),29925000000000000,50,0.24533638546934727,0.8702207535596952,0.1541890374769507,5,0.7088470990610778,0.7088470990610778,0.2911521578032967,7.42965430568293e-07,False,1496250000000000.0,0.05,96.0,0.7,0.3
a11d608cd214f5732b7afae662885455b91e494dc3d171e62085143704f4d68d,12,25410268,1675620260,2023-02-05T18:04:20+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),49875000000000000,50,0.27237507809888356,0.992913276930681,0.17592816746989318,6,0.7520883623951775,0.7520883623951775,0.2027113849494345,0.043113494095619605,False,2493750000000000.0,0.05,96.0,0.7,0.3
3a421c5b5e45208c8fe6c6d9f2e0324bf2405f6a40bf97da78c1739a835e7a5e,23,25423216,1675659695,2023-02-06T05:01:35+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),49875000000000000000,51,6.149088422236405e-28,4.982892142331044e-27,8.784412031766293e-28,0,1.0,1.0,1e-30,1e-30,False,2.49375e+18,0.05,96.0,0.7,0.3
87000fad3c1930ec7a823c9c24f16e514960dd4d24d30c0b27fdaced35cca92a,29,25423399,1675660244,2023-02-06T05:10:44+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),100473833636585062501,51,0.004857412803673291,0.03936187354853313,0.006939161148104702,0,0.9957803906874004,0.9957803906874004,0.004219609312599427,1e-30,False,5.023691681829253e+18,0.05,96.0,0.7,0.3
0bff328b0b0454d89690c73911980a9395f616cff19d3cc1986138ff0f9bad3f,10,25423629,1675660973,2023-02-06T05:22:53+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI (0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3),5155637714058635454541,3,1.250521377795758e-15,2.8314707002234718e-15,1.786459111136797e-15,0,1.0,1.0,4.3369363581098563e-17,8.356533172066143e-18,False,2.577818857029318e+20,0.05,96.0,0.7,0.3
30e44067b0c0e2ffb1131feb45d052cf7dd47d89e8d5d005f71ddb61db5f7368,36,25436415,1675700129,2023-02-06T16:15:29+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),49875000000000000,54,0.28388115918925083,1.0481487644541398,0.18213192943564982,7,0.7543771234185253,0.7543771234185253,0.1847301070149541,0.04979055348709476,False,2493750000000000.0,0.05,96.0,0.7,0.3
d05b78ce141c3d0c6cf167983d318f7f720f38f9d5fe6bed39996ca6570af6f1,16,25440315,1675711933,2023-02-06T19:32:13+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),222160263619350000,54,0.0003379742725213662,0.0027785770242657153,0.00048282038931623747,0,0.9997977180469536,0.9997977180469536,0.00020190516087997416,1.852517824639346e-07,False,1.1108013180967502e+16,0.05,96.0,0.7,0.3
d57a7299b115c7fc32959b3afaffe852d3104833f561f93dd2e1300022c40dde,7,25450120,1675741689,2023-02-07T03:48:09+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),109725000000000000000,20,0.06941346394792774,1.8934990140857962e-27,4.381144184989371e-28,1,1.0,1.0,1e-30,1e-30,False,5.48625e+18,0.05,96.0,0.7,0.3
6e7762a05892a051becd926029693d0c5bd2126e00b355f50026ec18d3094a27,28,25450472,1675742745,2023-02-07T04:05:45+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),199500000000000000,54,0.1929261125962691,0.00019451254131919065,3.3799538435124306e-05,12,0.99998976315331,0.99998976315331,5.912943961256803e-06,4.323837252472378e-06,False,9975000000000000.0,0.05,96.0,0.7,0.3
20ee6a1955ffa732418d03da83f4ec9ad52736d143349257c42815576c58c4cc,7,25452332,1675748479,2023-02-07T05:41:19+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),3990000000000000000,56,1.5644113755455163e-27,1.297870300271023e-26,2.234873393636452e-27,0,1.0,1.0,8.141821495554108e-29,1e-30,False,1.995e+17,0.05,96.0,0.7,0.3
88f6c0b5170f41966016a7ff1d65d3222f976c5dfc0baf905b54db87c4e75136,6,25452352,1675748539,2023-02-07T05:42:19+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),4322157993331237500,56,1.7245719093615365e-13,1.4307430237532857e-12,2.4636741562307666e-13,0,0.9999999999999691,0.9999999999999691,3.088716192847314e-14,1e-30,False,2.161078996665619e+17,0.05,96.0,0.7,0.3
6becf8494351e1dfce48d8630a456d81bb25112e999d172caaed98d6c8f1e587,57,25464007,1675784010,2023-02-07T15:33:30+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),498750000000000000000,21,0.06830109045989598,9.945969896668655e-08,2.2644014399069603e-08,1,0.9999999966422073,0.9999999966422073,3.348373395385653e-09,9.337174285221637e-12,False,2.49375e+19,0.05,96.0,0.7,0.3
cdc71d37dfbe2335d1717afcc92b16e6fad5785e3112f0086cb554099e1202bf,25,25469590,1675800855,2023-02-07T20:14:15+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),4334889944843325000,60,3.089438609783822e-05,0.00026069965528345595,4.413483728262603e-05,0,0.999985081777444,0.999985081777444,1.4918222555886179e-05,1.3809048999782288e-18,False,2.1674449724216627e+17,0.05,96.0,0.7,0.3
6427d21a886bb529cd6a765f85ed765c69c0bfc36bb96e4298c11e815b007819,7,25470360,1675803211,2023-02-07T20:53:31+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),18947146916250000,61,0.11796558539905448,0.9994612883909083,0.16852226485579214,0,0.5139485164835874,0.5139485164835874,0.4860503823649766,9.975576962241237e-07,False,947357345812500.0,0.05,96.0,0.7,0.3
2edf9e4747cb3b44f4c69cde3fd08683a6dfe492f3434d94953e63681c164e66,4,25474333,1675815168,2023-02-08T00:12:48+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),663634316598750000,63,0.031008007091790597,0.26477648322500424,0.04429715298827228,0,0.9549987665036748,0.9549987665036748,0.04500090890768912,3.2458303045351027e-07,False,3.31817158299375e+16,0.05,96.0,0.7,0.3
9b9017cee5ff782f3cd0b522ab9c849b517a85c323c437e46c0d629bb18b06fe,4,25487549,1675855211,2023-02-08T11:20:11+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),498750000000000000,63,0.19309440592356694,0.01710405607114102,0.002861511639081137,13,0.9984319376553503,0.9984319376553503,0.0015361336938103452,3.029454962287365e-05,False,2.49375e+16,0.05,96.0,0.7,0.3
cc1d339d23c6c1ffac78b061991c5296058ede6e76a32e960274fb91b708b87c,5,25491271,1675866516,2023-02-08T14:28:36+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),165816731858400000,63,0.10142627773594431,0.8660760766091238,0.14489468247992046,0,0.82020207035622,0.82020207035622,0.1031361048866653,0.07541822403625087,False,8290836592920000.0,0.05,96.0,0.7,0.3
8e923e00dfe58a918a774ac0549c28093ce658ecf631e0fbaaf5b4cfdf1e7f75,16,25522439,1675960851,2023-02-09T16:40:51+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),19950000000000000000,6,1.3493520693853924e-28,4.982892142331044e-28,1.9276458134077034e-28,0,1.0,1.0,1e-30,1e-30,False,9.975e+17,0.05,96.0,0.7,0.3
8158297fe878fb29bfded02df9c71fe367cefe6bf2ac61411403ef43d4e1bd2e,20,25523039,1675962686,2023-02-09T17:11:26+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),19900125000000000000000,6,1.3493520693853924e-28,4.982892142331044e-28,1.9276458134077034e-28,0,1.0,1.0,1e-30,1e-30,False,9.9500625e+20,0.05,96.0,0.7,0.3
dee3d831bd7ab9e8ce5c01a2fb7b976ce08e1784e230bff9de72da929ad05554,30,25525650,1675970569,2023-02-09T19:22:49+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),2865618000000000000,65,0.017831980389048357,0.1534153496250849,0.02547425769864051,0,0.9779422273784072,0.9779422273784072,0.022000799957641915,5.6972663950920396e-05,False,1.432809e+17,0.05,96.0,0.7,0.3
693e9127b13e32d6c6976295613184f2c3ecbcdf0fda42f9462b89cd7d7d0ad8,15,25532729,1675992005,2023-02-10T01:20:05+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC (0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d),5966203393390693622282,6,1.3493520693853924e-28,4.982892142331044e-28,1.9276458134077034e-28,0,1.0,1.0,1e-30,1e-30,False,2.983101696695347e+20,0.05,96.0,0.7,0.3
08c47a57be6f68e06c489ee091f9452b4304dea77625cb5cf51f917b146be73b,8,25535649,1676000949,2023-02-10T03:49:09+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),897750000000000000,65,0.28316951000751533,1.756945989262789,0.2917367460456185,2,0.5497163687885235,0.5497163687885235,0.23386517836868065,0.12730441090341663,False,4.48875e+16,0.05,96.0,0.7,0.3
3b212aebb00af270c9b598920255a5931081bd0e77eb436c8c61123868989363,3,25553200,1676054076,2023-02-10T18:34:36+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),349125000000000000,66,0.2669791677543638,0.7689122304990631,0.12721080315336464,11,0.7793193091464972,0.7793193091464972,0.21989726091351416,0.0007834297579265146,False,1.745625e+16,0.05,96.0,0.7,0.3
af596ec7aabfaf8d0c3539ef229549d50be7b9ed811abf04a55c96a7b3384da7,38,25557438,1676067017,2023-02-10T22:10:17+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),29925000000000000,66,0.30147014776790493,1.4953080544487165,0.247387583423734,5,0.431388028037486,0.431388028037486,0.3914230182942238,0.17718850141305417,False,1496250000000000.0,0.05,96.0,0.7,0.3
8815886a92b414a6b9911dbfcec4e5743e9b6aa26b6c9feec158ba237cda97ec,3,25561299,1676078752,2023-02-11T01:25:52+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),498750000000000000,67,0.2109463031243695,0.19630373218926447,0.03236083842915778,13,0.9697216509582031,0.9697216509582031,0.030230870702806466,4.6511592156054675e-05,False,2.49375e+16,0.05,96.0,0.7,0.3
51e8dd2d55a7b4e365be892cde0f6552b80ffb4ed86a00c8883eb33d5ea84bac,10,25561316,1676078803,2023-02-11T01:26:43+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),588525000000000000,67,0.13607787825834075,0.3220864948047852,0.05309623460720649,3,0.9481574505180397,0.9481574505180397,0.04668186356902671,0.004153913399685657,False,2.942625e+16,0.05,96.0,0.7,0.3
f9e147f83f24873ba946b9f4e1b887b53f67a398c2e1dc8043c41e8b01204eae,12,25565372,1676091077,2023-02-11T04:51:17+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),59850000000000000,67,0.4090815288095129,1.9591330349785685,0.3229647592489032,12,0.3847952944097533,0.3847952944097533,0.363522656246885,0.11272858555338622,False,2992500000000000.0,0.05,96.0,0.7,0.3
